country,brand_name,months_postgx,n_gxs
COUNTRY_PHARMACY_ID,R-0536,1,1.0
COUNTRY_PHARMACY_ID,R-0536,2,1.0
COUNTRY_PHARMACY_ID,R-0539,0,1.0
COUNTRY_PHARMACY_ID,R-0539,1,1.0
COUNTRY_PHARMACY_ID,R-0539,2,1.0
COUNTRY_PHARMACY_ID,R-0539,3,1.0
COUNTRY_PHARMACY_ID,R-0539,4,1.0
COUNTRY_PHARMACY_ID,R-0539,5,1.0
COUNTRY_PHARMACY_ID,R-0539,6,1.0
COUNTRY_PHARMACY_ID,R-0539,7,1.0
COUNTRY_PHARMACY_ID,R-0540,0,1.0
COUNTRY_PHARMACY_ID,R-0545,0,1.0
COUNTRY_PHARMACY_ID,R-0545,1,1.0
COUNTRY_PHARMACY_ID,R-0545,2,1.0
COUNTRY_PHARMACY_ID,R-0545,3,1.0
COUNTRY_PHARMACY_ID,R-0545,4,1.0
COUNTRY_PHARMACY_ID,R-0545,5,1.0
COUNTRY_PHARMACY_ID,R-0545,6,1.0
COUNTRY_PHARMACY_ID,R-0545,7,1.0
COUNTRY_PHARMACY_ID,R-0546,0,1.0
COUNTRY_PHARMACY_ID,R-0546,1,1.0
COUNTRY_PHARMACY_ID,R-0549,0,1.0
COUNTRY_PHARMACY_ID,R-0549,1,1.0
COUNTRY_PHARMACY_ID,R-0549,2,1.0
COUNTRY_PHARMACY_ID,R-0549,3,1.0
COUNTRY_PHARMACY_ID,R-0549,4,1.0
COUNTRY_PHARMACY_ID,R-0554,0,1.0
COUNTRY_PHARMACY_ID,R-0554,1,1.0
COUNTRY_PHARMACY_ID,R-0554,2,1.0
COUNTRY_PHARMACY_ID,R-0554,3,1.0
COUNTRY_PHARMACY_ID,R-0555,0,1.0
COUNTRY_PHARMACY_ID,R-0555,1,1.0
COUNTRY_PHARMACY_ID,R-0555,2,1.0
COUNTRY_PHARMACY_ID,R-0555,3,1.0
COUNTRY_PHARMACY_ID,R-0555,4,1.0
COUNTRY_PHARMACY_ID,R-0555,5,1.0
COUNTRY_PHARMACY_ID,R-0556,0,1.0
COUNTRY_PHARMACY_ID,R-0557,0,1.0
COUNTRY_PHARMACY_ID,R-0557,1,1.0
COUNTRY_PHARMACY_ID,R-0557,2,1.0
COUNTRY_PHARMACY_ID,R-0557,3,1.0
COUNTRY_PHARMACY_ID,R-0557,4,1.0
COUNTRY_PHARMACY_ID,R-0557,5,1.0
COUNTRY_PHARMACY_ID,R-0557,6,1.0
COUNTRY_PHARMACY_ID,R-0557,7,1.0
COUNTRY_PHARMACY_ID,R-0557,8,1.0
COUNTRY_PHARMACY_ID,R-0557,9,1.0
COUNTRY_PHARMACY_ID,R-0557,10,1.0
COUNTRY_PHARMACY_ID,R-0557,11,1.0
COUNTRY_PHARMACY_ID,R-0566,0,1.0
COUNTRY_PHARMACY_ID,R-0566,1,1.0
COUNTRY_PHARMACY_ID,R-0566,2,1.0
COUNTRY_PHARMACY_ID,R-0574,0,1.0
COUNTRY_PHARMACY_ID,R-0574,1,1.0
COUNTRY_PHARMACY_ID,R-0574,2,1.0
COUNTRY_PHARMACY_ID,R-0574,3,1.0
COUNTRY_PHARMACY_ID,R-0574,4,1.0
COUNTRY_PHARMACY_ID,R-0583,0,1.0
COUNTRY_PHARMACY_ID,R-0593,0,1.0
COUNTRY_PHARMACY_ID,R-0593,1,1.0
COUNTRY_PHARMACY_ID,R-0601,0,1.0
COUNTRY_PHARMACY_ID,R-0601,1,1.0
COUNTRY_PHARMACY_ID,R-0601,2,1.0
COUNTRY_PHARMACY_ID,R-0601,3,1.0
COUNTRY_PHARMACY_ID,R-0601,4,1.0
COUNTRY_PHARMACY_ID,R-0601,5,1.0
COUNTRY_PHARMACY_ID,R-0601,6,1.0
COUNTRY_PHARMACY_ID,R-0601,7,1.0
COUNTRY_PHARMACY_ID,R-0601,8,1.0
COUNTRY_PHARMACY_ID,R-0601,9,1.0
COUNTRY_PHARMACY_ID,R-0601,10,1.0
COUNTRY_PHARMACY_ID,R-0601,11,1.0
COUNTRY_PHARMACY_ID,R-0602,0,1.0
COUNTRY_PHARMACY_ID,R-0602,1,1.0
COUNTRY_PHARMACY_ID,R-0602,2,1.0
COUNTRY_PHARMACY_ID,R-0602,3,1.0
COUNTRY_PHARMACY_ID,R-0602,4,1.0
COUNTRY_PHARMACY_ID,R-0602,5,1.0
COUNTRY_PHARMACY_ID,R-0602,6,1.0
COUNTRY_PHARMACY_ID,R-0602,7,1.0
COUNTRY_PHARMACY_ID,R-0602,8,1.0
COUNTRY_PHARMACY_ID,R-0602,9,1.0
COUNTRY_PHARMACY_ID,R-0602,10,1.0
COUNTRY_PHARMACY_ID,R-0602,11,1.0
COUNTRY_PHARMACY_ID,R-0604,0,1.0
COUNTRY_PHARMACY_ID,R-0604,1,1.0
COUNTRY_PHARMACY_ID,R-0604,2,1.0
COUNTRY_PHARMACY_ID,R-0604,3,1.0
COUNTRY_PHARMACY_ID,R-0604,4,1.0
COUNTRY_PHARMACY_ID,R-0604,5,1.0
COUNTRY_PHARMACY_ID,R-0606,0,1.0
COUNTRY_PHARMACY_ID,R-0606,1,1.0
COUNTRY_PHARMACY_ID,R-0607,0,1.0
COUNTRY_PHARMACY_ID,R-0607,1,1.0
COUNTRY_PHARMACY_ID,R-0607,2,1.0
COUNTRY_PHARMACY_ID,R-0607,3,1.0
COUNTRY_PHARMACY_ID,R-0607,4,1.0
COUNTRY_PHARMACY_ID,R-0607,5,1.0
COUNTRY_PHARMACY_ID,R-0607,6,1.0
COUNTRY_PHARMACY_ID,R-0607,7,1.0
COUNTRY_PHARMACY_ID,R-0607,8,1.0
COUNTRY_PHARMACY_ID,R-0607,9,1.0
COUNTRY_PHARMACY_ID,R-0607,10,1.0
COUNTRY_PHARMACY_ID,R-0607,11,1.0
COUNTRY_PHARMACY_ID,R-0608,0,1.0
COUNTRY_PHARMACY_ID,R-0608,1,1.0
COUNTRY_PHARMACY_ID,R-0608,2,1.0
COUNTRY_PHARMACY_ID,R-0608,3,1.0
COUNTRY_PHARMACY_ID,R-0608,4,1.0
COUNTRY_PHARMACY_ID,R-0608,5,1.0
COUNTRY_PHARMACY_ID,R-0608,6,1.0
COUNTRY_PHARMACY_ID,R-0608,7,1.0
COUNTRY_PHARMACY_ID,R-0608,8,1.0
COUNTRY_PHARMACY_ID,R-0608,9,1.0
COUNTRY_PHARMACY_ID,R-0613,0,1.0
COUNTRY_PHARMACY_ID,R-0613,1,1.0
COUNTRY_PHARMACY_ID,R-0613,2,1.0
COUNTRY_PHARMACY_ID,R-0613,3,1.0
COUNTRY_PHARMACY_ID,R-0613,4,1.0
COUNTRY_PHARMACY_ID,R-0613,5,1.0
COUNTRY_PHARMACY_ID,R-0613,6,1.0
COUNTRY_PHARMACY_ID,R-0613,7,1.0
COUNTRY_PHARMACY_ID,R-0613,8,1.0
COUNTRY_PHARMACY_ID,R-0614,0,1.0
COUNTRY_PHARMACY_ID,R-0614,1,1.0
COUNTRY_PHARMACY_ID,R-0615,0,1.0
COUNTRY_PHARMACY_ID,R-0615,1,1.0
COUNTRY_PHARMACY_ID,R-0615,2,1.0
COUNTRY_PHARMACY_ID,R-0615,3,1.0
COUNTRY_PHARMACY_ID,R-0615,4,1.0
COUNTRY_PHARMACY_ID,R-0615,5,1.0
COUNTRY_PHARMACY_ID,R-0615,6,1.0
COUNTRY_PHARMACY_ID,R-0617,0,1.0
COUNTRY_PHARMACY_ID,R-0617,1,1.0
COUNTRY_PHARMACY_ID,R-0617,2,1.0
COUNTRY_PHARMACY_ID,R-0617,3,1.0
COUNTRY_PHARMACY_ID,R-0617,4,1.0
COUNTRY_PHARMACY_ID,R-0617,5,1.0
COUNTRY_PHARMACY_ID,R-0617,6,1.0
COUNTRY_PHARMACY_ID,R-0617,7,1.0
COUNTRY_PHARMACY_ID,R-0617,8,1.0
COUNTRY_PHARMACY_ID,R-0617,9,1.0
COUNTRY_PHARMACY_ID,R-0617,10,1.0
COUNTRY_PHARMACY_ID,R-0617,11,1.0
COUNTRY_PHARMACY_ID,R-0618,0,1.0
COUNTRY_PHARMACY_ID,R-0618,1,1.0
COUNTRY_PHARMACY_ID,R-0618,2,1.0
COUNTRY_PHARMACY_ID,R-0618,3,1.0
COUNTRY_PHARMACY_ID,R-0618,4,1.0
COUNTRY_PHARMACY_ID,R-0618,5,1.0
COUNTRY_PHARMACY_ID,R-0618,6,1.0
COUNTRY_PHARMACY_ID,R-0618,7,1.0
COUNTRY_PHARMACY_ID,R-0618,8,1.0
COUNTRY_PHARMACY_ID,R-0618,9,1.0
COUNTRY_PHARMACY_ID,R-0618,10,1.0
COUNTRY_PHARMACY_ID,R-0622,0,1.0
COUNTRY_PHARMACY_ID,R-0625,0,1.0
COUNTRY_PHARMACY_ID,R-0625,1,1.0
COUNTRY_PHARMACY_ID,R-0625,2,1.0
COUNTRY_PHARMACY_ID,R-0625,3,1.0
COUNTRY_PHARMACY_ID,R-0625,4,1.0
COUNTRY_PHARMACY_ID,R-0625,5,1.0
COUNTRY_PHARMACY_ID,R-0625,6,1.0
COUNTRY_PHARMACY_ID,R-0625,7,1.0
COUNTRY_PHARMACY_ID,R-0625,8,1.0
COUNTRY_PHARMACY_ID,R-0625,9,1.0
COUNTRY_PHARMACY_ID,R-0625,10,1.0
COUNTRY_PHARMACY_ID,R-0635,0,1.0
COUNTRY_PHARMACY_ID,R-0635,1,1.0
COUNTRY_PHARMACY_ID,R-0635,2,1.0
COUNTRY_PHARMACY_ID,R-0635,3,1.0
COUNTRY_PHARMACY_ID,R-0635,4,1.0
COUNTRY_PHARMACY_ID,R-0635,5,1.0
COUNTRY_PHARMACY_ID,R-0635,6,1.0
COUNTRY_PHARMACY_ID,R-0635,7,1.0
COUNTRY_PHARMACY_ID,R-0635,8,1.0
COUNTRY_PHARMACY_ID,R-0635,9,1.0
COUNTRY_PHARMACY_ID,R-0636,0,1.0
COUNTRY_PHARMACY_ID,R-0636,1,1.0
COUNTRY_PHARMACY_ID,R-0636,2,1.0
COUNTRY_PHARMACY_ID,R-0636,3,1.0
COUNTRY_PHARMACY_ID,R-0636,4,1.0
COUNTRY_PHARMACY_ID,R-0637,0,1.0
COUNTRY_PHARMACY_ID,R-0637,1,1.0
COUNTRY_PHARMACY_ID,R-0637,2,1.0
COUNTRY_PHARMACY_ID,R-0640,0,1.0
COUNTRY_PHARMACY_ID,R-0640,1,1.0
COUNTRY_PHARMACY_ID,R-0640,2,1.0
COUNTRY_PHARMACY_ID,R-0640,3,1.0
COUNTRY_PHARMACY_ID,R-0640,4,1.0
COUNTRY_PHARMACY_ID,R-0640,5,1.0
COUNTRY_PHARMACY_ID,R-0640,6,1.0
COUNTRY_PHARMACY_ID,R-0640,7,1.0
COUNTRY_PHARMACY_ID,R-0640,8,1.0
COUNTRY_PHARMACY_ID,R-0640,9,1.0
COUNTRY_PHARMACY_ID,R-0640,10,1.0
COUNTRY_PHARMACY_ID,R-0640,11,1.0
COUNTRY_PHARMACY_ID,R-0641,0,1.0
COUNTRY_PHARMACY_ID,R-0641,1,1.0
COUNTRY_PHARMACY_ID,R-0651,0,1.0
COUNTRY_PHARMACY_ID,R-0651,1,1.0
COUNTRY_PHARMACY_ID,R-0651,2,1.0
COUNTRY_PHARMACY_ID,R-0651,3,1.0
COUNTRY_PHARMACY_ID,R-0651,4,1.0
COUNTRY_PHARMACY_ID,R-0651,5,1.0
COUNTRY_PHARMACY_ID,R-0651,6,1.0
COUNTRY_PHARMACY_ID,R-0651,7,1.0
COUNTRY_PHARMACY_ID,R-0651,8,1.0
COUNTRY_PHARMACY_ID,R-0651,9,1.0
COUNTRY_PHARMACY_ID,R-0651,10,1.0
COUNTRY_PHARMACY_ID,R-0651,11,1.0
COUNTRY_PHARMACY_ID,R-0652,0,1.0
COUNTRY_PHARMACY_ID,R-0652,1,1.0
COUNTRY_PHARMACY_ID,R-0652,2,1.0
COUNTRY_PHARMACY_ID,R-0652,3,1.0
COUNTRY_PHARMACY_ID,R-0652,4,1.0
COUNTRY_PHARMACY_ID,R-0652,5,1.0
COUNTRY_PHARMACY_ID,R-0652,6,1.0
COUNTRY_PHARMACY_ID,R-0652,7,1.0
COUNTRY_PHARMACY_ID,R-0654,0,1.0
COUNTRY_PHARMACY_ID,R-0654,1,1.0
COUNTRY_PHARMACY_ID,R-0654,2,1.0
COUNTRY_PHARMACY_ID,R-0654,3,1.0
COUNTRY_PHARMACY_ID,R-0654,4,1.0
COUNTRY_PHARMACY_ID,R-0654,5,1.0
COUNTRY_PHARMACY_ID,R-0654,6,1.0
COUNTRY_PHARMACY_ID,R-0654,7,1.0
COUNTRY_PHARMACY_ID,R-0654,8,1.0
COUNTRY_PHARMACY_ID,R-0654,9,1.0
COUNTRY_PHARMACY_ID,R-0654,10,1.0
COUNTRY_PHARMACY_ID,R-0654,11,1.0
COUNTRY_PHARMACY_ID,R-0666,0,1.0
COUNTRY_PHARMACY_ID,R-0666,1,1.0
COUNTRY_PHARMACY_ID,R-0668,0,1.0
COUNTRY_PHARMACY_ID,R-0668,1,1.0
COUNTRY_PHARMACY_ID,R-0668,2,1.0
COUNTRY_PHARMACY_ID,R-0671,0,1.0
COUNTRY_PHARMACY_ID,R-0678,0,1.0
COUNTRY_PHARMACY_ID,R-0678,1,1.0
COUNTRY_PHARMACY_ID,R-0678,2,1.0
COUNTRY_PHARMACY_ID,R-0678,3,1.0
COUNTRY_PHARMACY_ID,R-0678,4,1.0
COUNTRY_PHARMACY_ID,R-0678,5,1.0
COUNTRY_PHARMACY_ID,R-0678,6,1.0
COUNTRY_PHARMACY_ID,R-0678,7,1.0
COUNTRY_PHARMACY_ID,R-0678,8,1.0
COUNTRY_PHARMACY_ID,R-0678,9,1.0
COUNTRY_PHARMACY_ID,R-0679,0,1.0
COUNTRY_PHARMACY_ID,R-0679,1,1.0
COUNTRY_PHARMACY_ID,R-0679,2,1.0
COUNTRY_PHARMACY_ID,R-0679,3,1.0
COUNTRY_PHARMACY_ID,R-0679,4,1.0
COUNTRY_PHARMACY_ID,R-0679,5,1.0
COUNTRY_PHARMACY_ID,R-0679,6,1.0
COUNTRY_PHARMACY_ID,R-0680,0,1.0
COUNTRY_PHARMACY_ID,R-0680,1,1.0
COUNTRY_PHARMACY_ID,R-0680,2,1.0
COUNTRY_PHARMACY_ID,R-0680,3,1.0
COUNTRY_PHARMACY_ID,R-0686,0,1.0
COUNTRY_PHARMACY_ID,R-0687,0,1.0
COUNTRY_PHARMACY_ID,R-0687,1,1.0
COUNTRY_PHARMACY_ID,R-0687,2,1.0
COUNTRY_PHARMACY_ID,R-0687,3,1.0
COUNTRY_PHARMACY_ID,R-0687,4,1.0
COUNTRY_PHARMACY_ID,R-0687,5,1.0
COUNTRY_PHARMACY_ID,R-0688,0,1.0
COUNTRY_PHARMACY_ID,R-0688,1,1.0
COUNTRY_PHARMACY_ID,R-0688,2,1.0
COUNTRY_PHARMACY_ID,R-0691,0,1.0
COUNTRY_PHARMACY_ID,R-0691,1,1.0
COUNTRY_PHARMACY_ID,R-0691,2,1.0
COUNTRY_PHARMACY_ID,R-0692,0,1.0
COUNTRY_PHARMACY_ID,R-0692,1,1.0
COUNTRY_PHARMACY_ID,R-0692,2,1.0
COUNTRY_PHARMACY_ID,R-0693,0,1.0
COUNTRY_PHARMACY_ID,R-0693,1,1.0
COUNTRY_PHARMACY_ID,R-0693,2,1.0
COUNTRY_PHARMACY_ID,R-0693,3,1.0
COUNTRY_PHARMACY_ID,R-0693,4,1.0
COUNTRY_PHARMACY_ID,R-0693,5,1.0
COUNTRY_PHARMACY_ID,R-0695,0,1.0
COUNTRY_PHARMACY_ID,R-0695,1,1.0
COUNTRY_PHARMACY_ID,R-0695,2,1.0
COUNTRY_PHARMACY_ID,R-0695,3,1.0
COUNTRY_PHARMACY_ID,R-0695,4,1.0
COUNTRY_PHARMACY_ID,R-0695,5,1.0
COUNTRY_PHARMACY_ID,R-0695,6,1.0
COUNTRY_PHARMACY_ID,R-0695,7,1.0
COUNTRY_PHARMACY_ID,R-0695,8,1.0
COUNTRY_PHARMACY_ID,R-0695,9,1.0
COUNTRY_PHARMACY_ID,R-0695,10,1.0
COUNTRY_PHARMACY_ID,R-0695,11,1.0
COUNTRY_PHARMACY_ID,R-0696,0,1.0
COUNTRY_PHARMACY_ID,R-0696,1,1.0
COUNTRY_PHARMACY_ID,R-0696,2,1.0
COUNTRY_PHARMACY_ID,R-0696,3,1.0
COUNTRY_PHARMACY_ID,R-0696,4,1.0
COUNTRY_PHARMACY_ID,R-0696,5,1.0
COUNTRY_PHARMACY_ID,R-0696,6,1.0
COUNTRY_PHARMACY_ID,R-0696,7,1.0
COUNTRY_PHARMACY_ID,R-0696,8,1.0
COUNTRY_PHARMACY_ID,R-0696,9,1.0
COUNTRY_PHARMACY_ID,R-0696,10,1.0
COUNTRY_PHARMACY_ID,R-0696,11,1.0
COUNTRY_PHARMACY_ID,R-0700,0,1.0
COUNTRY_PHARMACY_ID,R-0700,1,1.0
COUNTRY_PHARMACY_ID,R-0700,2,1.0
COUNTRY_PHARMACY_ID,R-0700,3,1.0
COUNTRY_PHARMACY_ID,R-0700,4,1.0
COUNTRY_PHARMACY_ID,R-0700,5,1.0
COUNTRY_PHARMACY_ID,R-0700,6,1.0
COUNTRY_PHARMACY_ID,R-0700,7,1.0
COUNTRY_PHARMACY_ID,R-0700,8,1.0
COUNTRY_PHARMACY_ID,R-0700,9,1.0
COUNTRY_PHARMACY_ID,R-0700,10,1.0
COUNTRY_PHARMACY_ID,R-0701,0,1.0
COUNTRY_PHARMACY_ID,R-0701,1,1.0
COUNTRY_PHARMACY_ID,R-0701,2,1.0
COUNTRY_PHARMACY_ID,R-0701,3,1.0
COUNTRY_PHARMACY_ID,R-0701,4,1.0
COUNTRY_PHARMACY_ID,R-0701,5,1.0
COUNTRY_PHARMACY_ID,R-0701,6,1.0
COUNTRY_PHARMACY_ID,R-0701,7,1.0
COUNTRY_PHARMACY_ID,R-0701,8,1.0
COUNTRY_PHARMACY_ID,R-0701,9,1.0
COUNTRY_PHARMACY_ID,R-0701,10,1.0
COUNTRY_PHARMACY_ID,R-0703,0,1.0
COUNTRY_PHARMACY_ID,R-0703,1,1.0
COUNTRY_PHARMACY_ID,R-0703,2,1.0
COUNTRY_PHARMACY_ID,R-0705,0,1.0
COUNTRY_PHARMACY_ID,R-0705,1,1.0
COUNTRY_PHARMACY_ID,R-0706,0,1.0
COUNTRY_PHARMACY_ID,R-0709,0,1.0
COUNTRY_PHARMACY_ID,R-0709,1,1.0
COUNTRY_PHARMACY_ID,R-0719,0,1.0
COUNTRY_PHARMACY_ID,R-0719,1,1.0
COUNTRY_PHARMACY_ID,R-0719,2,1.0
COUNTRY_PHARMACY_ID,R-0719,3,1.0
COUNTRY_PHARMACY_ID,R-0719,4,1.0
COUNTRY_PHARMACY_ID,R-0719,5,1.0
COUNTRY_PHARMACY_ID,R-0719,6,1.0
COUNTRY_PHARMACY_ID,R-0719,7,1.0
COUNTRY_PHARMACY_ID,R-0719,8,1.0
COUNTRY_PHARMACY_ID,R-0719,9,1.0
COUNTRY_PHARMACY_ID,R-0719,10,1.0
COUNTRY_PHARMACY_ID,R-0720,0,1.0
COUNTRY_PHARMACY_ID,R-0720,1,1.0
COUNTRY_PHARMACY_ID,R-0720,2,1.0
COUNTRY_PHARMACY_ID,R-0720,3,1.0
COUNTRY_PHARMACY_ID,R-0720,4,1.0
COUNTRY_PHARMACY_ID,R-0720,5,1.0
COUNTRY_PHARMACY_ID,R-0720,6,1.0
COUNTRY_PHARMACY_ID,R-0720,7,1.0
COUNTRY_PHARMACY_ID,R-0720,8,1.0
COUNTRY_PHARMACY_ID,R-0720,9,1.0
COUNTRY_PHARMACY_ID,R-0720,10,1.0
COUNTRY_PHARMACY_ID,R-0720,11,1.0
COUNTRY_PHARMACY_ID,R-0732,0,1.0
COUNTRY_PHARMACY_ID,R-0732,1,1.0
COUNTRY_PHARMACY_ID,R-0732,2,1.0
COUNTRY_PHARMACY_ID,R-0732,3,1.0
COUNTRY_PHARMACY_ID,R-0733,0,1.0
COUNTRY_PHARMACY_ID,R-0733,1,1.0
COUNTRY_PHARMACY_ID,R-0733,2,1.0
COUNTRY_PHARMACY_ID,R-0733,3,1.0
COUNTRY_PHARMACY_ID,R-0733,4,1.0
COUNTRY_PHARMACY_ID,R-0733,5,1.0
COUNTRY_PHARMACY_ID,R-0733,6,1.0
COUNTRY_PHARMACY_ID,R-0733,7,1.0
COUNTRY_PHARMACY_ID,R-0733,8,1.0
COUNTRY_PHARMACY_ID,R-0733,9,1.0
COUNTRY_PHARMACY_ID,R-0733,10,1.0
COUNTRY_PHARMACY_ID,R-0733,11,1.0
COUNTRY_PHARMACY_ID,R-0740,0,1.0
COUNTRY_PHARMACY_ID,R-0741,0,1.0
COUNTRY_PHARMACY_ID,R-0741,1,1.0
COUNTRY_PHARMACY_ID,R-0741,2,1.0
COUNTRY_PHARMACY_ID,R-0742,0,1.0
COUNTRY_PHARMACY_ID,R-0742,1,1.0
COUNTRY_PHARMACY_ID,R-0742,2,1.0
COUNTRY_PHARMACY_ID,R-0742,3,1.0
COUNTRY_PHARMACY_ID,R-0742,4,1.0
COUNTRY_PHARMACY_ID,R-0742,5,1.0
COUNTRY_PHARMACY_ID,R-0742,6,1.0
COUNTRY_PHARMACY_ID,R-0742,7,1.0
COUNTRY_PHARMACY_ID,R-0742,8,1.0
COUNTRY_PHARMACY_ID,R-0742,9,1.0
COUNTRY_PHARMACY_ID,R-0742,10,1.0
COUNTRY_PHARMACY_ID,R-0743,0,1.0
COUNTRY_PHARMACY_ID,R-0743,1,1.0
COUNTRY_PHARMACY_ID,R-0743,2,1.0
COUNTRY_PHARMACY_ID,R-0743,3,1.0
COUNTRY_PHARMACY_ID,R-0743,4,1.0
COUNTRY_PHARMACY_ID,R-0743,5,1.0
COUNTRY_PHARMACY_ID,R-0743,6,1.0
COUNTRY_PHARMACY_ID,R-0743,7,1.0
COUNTRY_PHARMACY_ID,R-0743,8,1.0
COUNTRY_PHARMACY_ID,R-0743,9,1.0
COUNTRY_PHARMACY_ID,R-0743,10,1.0
COUNTRY_PHARMACY_ID,R-0743,11,1.0
COUNTRY_PHARMACY_ID,R-0744,0,1.0
COUNTRY_PHARMACY_ID,R-0744,1,1.0
COUNTRY_PHARMACY_ID,R-0744,2,1.0
COUNTRY_PHARMACY_ID,R-0744,3,1.0
COUNTRY_PHARMACY_ID,R-0744,4,1.0
COUNTRY_PHARMACY_ID,R-0744,5,1.0
COUNTRY_PHARMACY_ID,R-0744,6,1.0
COUNTRY_PHARMACY_ID,R-0744,7,1.0
COUNTRY_PHARMACY_ID,R-0744,8,1.0
COUNTRY_PHARMACY_ID,R-0744,9,1.0
COUNTRY_PHARMACY_ID,R-0744,10,1.0
COUNTRY_PHARMACY_ID,R-0744,11,1.0
COUNTRY_PHARMACY_ID,R-0748,0,1.0
COUNTRY_PHARMACY_ID,R-0752,0,1.0
COUNTRY_PHARMACY_ID,R-0752,1,1.0
COUNTRY_PHARMACY_ID,R-0752,2,1.0
COUNTRY_PHARMACY_ID,R-0752,3,1.0
COUNTRY_PHARMACY_ID,R-0752,4,1.0
COUNTRY_PHARMACY_ID,R-0752,5,1.0
COUNTRY_PHARMACY_ID,R-0752,6,1.0
COUNTRY_PHARMACY_ID,R-0752,7,1.0
COUNTRY_PHARMACY_ID,R-0752,8,1.0
COUNTRY_PHARMACY_ID,R-0752,9,1.0
COUNTRY_PHARMACY_ID,R-0752,10,1.0
COUNTRY_PHARMACY_ID,R-0752,11,1.0
COUNTRY_PHARMACY_ID,R-0753,0,1.0
COUNTRY_PHARMACY_ID,R-0753,1,1.0
COUNTRY_PHARMACY_ID,R-0753,2,1.0
COUNTRY_PHARMACY_ID,R-0753,3,1.0
COUNTRY_PHARMACY_ID,R-0753,4,1.0
COUNTRY_PHARMACY_ID,R-0753,5,1.0
COUNTRY_PHARMACY_ID,R-0753,6,1.0
COUNTRY_PHARMACY_ID,R-0753,7,1.0
COUNTRY_PHARMACY_ID,R-0753,8,1.0
COUNTRY_PHARMACY_ID,R-0753,9,1.0
COUNTRY_PHARMACY_ID,R-0753,10,1.0
COUNTRY_PHARMACY_ID,R-0753,11,1.0
COUNTRY_PHARMACY_ID,R-0754,0,1.0
COUNTRY_PHARMACY_ID,R-0754,1,1.0
COUNTRY_PHARMACY_ID,R-0754,2,1.0
COUNTRY_PHARMACY_ID,R-0754,3,1.0
COUNTRY_PHARMACY_ID,R-0754,4,1.0
COUNTRY_PHARMACY_ID,R-0754,5,1.0
COUNTRY_PHARMACY_ID,R-0754,6,1.0
COUNTRY_PHARMACY_ID,R-0754,7,1.0
COUNTRY_PHARMACY_ID,R-0754,8,1.0
COUNTRY_PHARMACY_ID,R-0754,9,1.0
COUNTRY_PHARMACY_ID,R-0755,0,1.0
COUNTRY_PHARMACY_ID,R-0755,1,1.0
COUNTRY_PHARMACY_ID,R-0755,2,1.0
COUNTRY_PHARMACY_ID,R-0755,3,1.0
COUNTRY_PHARMACY_ID,R-0755,4,1.0
COUNTRY_PHARMACY_ID,R-0755,5,1.0
COUNTRY_PHARMACY_ID,R-0755,6,1.0
COUNTRY_PHARMACY_ID,R-0755,7,1.0
COUNTRY_PHARMACY_ID,R-0755,8,1.0
COUNTRY_PHARMACY_ID,R-0755,9,1.0
COUNTRY_PHARMACY_ID,R-0755,10,1.0
COUNTRY_PHARMACY_ID,R-0755,11,1.0
COUNTRY_PHARMACY_ID,R-0756,0,1.0
COUNTRY_PHARMACY_ID,R-0756,1,1.0
COUNTRY_PHARMACY_ID,R-0756,2,1.0
COUNTRY_PHARMACY_ID,R-0756,3,1.0
COUNTRY_PHARMACY_ID,R-0756,4,1.0
COUNTRY_PHARMACY_ID,R-0757,0,1.0
COUNTRY_PHARMACY_ID,R-0757,1,1.0
COUNTRY_PHARMACY_ID,R-0760,0,1.0
COUNTRY_PHARMACY_ID,R-0760,1,1.0
COUNTRY_PHARMACY_ID,R-0761,0,1.0
COUNTRY_PHARMACY_ID,R-0761,1,1.0
COUNTRY_PHARMACY_ID,R-0761,2,1.0
COUNTRY_PHARMACY_ID,R-0761,3,1.0
COUNTRY_PHARMACY_ID,R-0761,4,1.0
COUNTRY_PHARMACY_ID,R-0761,5,1.0
COUNTRY_PHARMACY_ID,R-0762,0,1.0
COUNTRY_PHARMACY_ID,R-0762,1,1.0
COUNTRY_PHARMACY_ID,R-0762,2,1.0
COUNTRY_PHARMACY_ID,R-0763,0,1.0
COUNTRY_PHARMACY_ID,R-0763,1,1.0
COUNTRY_PHARMACY_ID,R-0765,0,1.0
COUNTRY_PHARMACY_ID,R-0765,1,1.0
COUNTRY_PHARMACY_ID,R-0765,2,1.0
COUNTRY_PHARMACY_ID,R-0766,0,1.0
COUNTRY_PHARMACY_ID,R-0766,1,1.0
COUNTRY_PHARMACY_ID,R-0766,2,1.0
COUNTRY_PHARMACY_ID,R-0766,3,1.0
COUNTRY_PHARMACY_ID,R-0766,4,1.0
COUNTRY_PHARMACY_ID,R-0766,5,1.0
COUNTRY_PHARMACY_ID,R-0766,6,1.0
COUNTRY_PHARMACY_ID,R-0766,7,1.0
COUNTRY_PHARMACY_ID,R-0766,8,1.0
COUNTRY_PHARMACY_ID,R-0775,0,1.0
COUNTRY_PHARMACY_ID,R-0775,1,1.0
COUNTRY_PHARMACY_ID,R-0775,2,1.0
COUNTRY_PHARMACY_ID,R-0775,3,1.0
COUNTRY_PHARMACY_ID,R-0775,4,1.0
COUNTRY_PHARMACY_ID,R-0775,5,1.0
COUNTRY_PHARMACY_ID,R-0775,6,1.0
COUNTRY_PHARMACY_ID,R-0780,0,1.0
