country,brand_name,month,months_postgx,volume
COUNTRY_PHARMACY_ID,R-0056,Nov,2,3.0
COUNTRY_PHARMACY_ID,R-0057,Feb,0,30.0
COUNTRY_PHARMACY_ID,R-0057,Mar,1,72.0
COUNTRY_PHARMACY_ID,R-0057,May,2,34.0
COUNTRY_PHARMACY_ID,R-0057,Jun,3,44.0
COUNTRY_PHARMACY_ID,R-0057,Jul,4,45.0
COUNTRY_PHARMACY_ID,R-0057,Aug,5,15.0
COUNTRY_PHARMACY_ID,R-0057,Sep,6,45.0
COUNTRY_PHARMACY_ID,R-0057,Oct,7,59.0
COUNTRY_PHARMACY_ID,R-0057,Dec,8,57.0
COUNTRY_PHARMACY_ID,R-0059,May,0,30.0
COUNTRY_PHARMACY_ID,R-0059,Jun,1,30.0
COUNTRY_PHARMACY_ID,R-0065,Dec,0,250.0
COUNTRY_PHARMACY_ID,R-0066,Feb,0,41.0
COUNTRY_PHARMACY_ID,R-0066,Mar,1,15.0
COUNTRY_PHARMACY_ID,R-0073,Jan,0,68.0
COUNTRY_PHARMACY_ID,R-0073,Feb,1,189.0
COUNTRY_PHARMACY_ID,R-0073,Mar,2,152.0
COUNTRY_PHARMACY_ID,R-0073,Apr,3,147.0
COUNTRY_PHARMACY_ID,R-0073,May,4,188.0
COUNTRY_PHARMACY_ID,R-0073,Jun,5,240.0
COUNTRY_PHARMACY_ID,R-0073,Jul,6,151.0
COUNTRY_PHARMACY_ID,R-0073,Aug,7,221.0
COUNTRY_PHARMACY_ID,R-0073,Sep,8,190.0
COUNTRY_PHARMACY_ID,R-0073,Oct,9,274.0
COUNTRY_PHARMACY_ID,R-0073,Nov,10,223.0
COUNTRY_PHARMACY_ID,R-0073,Dec,11,232.0
COUNTRY_PHARMACY_ID,R-0074,Jan,0,15.0
COUNTRY_PHARMACY_ID,R-0074,Feb,1,85.0
COUNTRY_PHARMACY_ID,R-0074,Dec,2,75.0
COUNTRY_PHARMACY_ID,R-0075,Jan,0,7.0
COUNTRY_PHARMACY_ID,R-0075,May,1,11.0
COUNTRY_PHARMACY_ID,R-0075,Jun,2,5.0
COUNTRY_PHARMACY_ID,R-0078,Jan,0,66.0
COUNTRY_PHARMACY_ID,R-0078,Feb,1,313.0
COUNTRY_PHARMACY_ID,R-0078,Mar,2,208.0
COUNTRY_PHARMACY_ID,R-0078,Apr,3,32.0
COUNTRY_PHARMACY_ID,R-0078,May,4,97.0
COUNTRY_PHARMACY_ID,R-0078,Jun,5,113.0
COUNTRY_PHARMACY_ID,R-0078,Jul,6,194.0
COUNTRY_PHARMACY_ID,R-0078,Aug,7,200.0
COUNTRY_PHARMACY_ID,R-0078,Sep,8,94.0
COUNTRY_PHARMACY_ID,R-0078,Oct,9,41.0
COUNTRY_PHARMACY_ID,R-0078,Nov,10,87.0
COUNTRY_PHARMACY_ID,R-0078,Dec,11,54.0
COUNTRY_PHARMACY_ID,R-0085,Jan,0,13.0
COUNTRY_PHARMACY_ID,R-0085,Feb,1,17.0
COUNTRY_PHARMACY_ID,R-0085,Mar,2,3.0
COUNTRY_PHARMACY_ID,R-0085,May,3,4.0
COUNTRY_PHARMACY_ID,R-0085,Jun,4,2.0
COUNTRY_PHARMACY_ID,R-0085,Jul,5,6.0
COUNTRY_PHARMACY_ID,R-0085,Aug,6,2.0
COUNTRY_PHARMACY_ID,R-0085,Sep,7,9.0
COUNTRY_PHARMACY_ID,R-0085,Oct,8,7.0
COUNTRY_PHARMACY_ID,R-0085,Nov,9,10.0
COUNTRY_PHARMACY_ID,R-0085,Dec,10,12.0
COUNTRY_PHARMACY_ID,R-0089,Mar,0,69.0
COUNTRY_PHARMACY_ID,R-0089,Apr,1,0.0
COUNTRY_PHARMACY_ID,R-0089,Sep,2,63.0
COUNTRY_PHARMACY_ID,R-0089,Oct,3,21.0
COUNTRY_PHARMACY_ID,R-0092,Jan,0,12.0
COUNTRY_PHARMACY_ID,R-0092,Feb,1,5.0
COUNTRY_PHARMACY_ID,R-0092,Mar,2,10.0
COUNTRY_PHARMACY_ID,R-0092,Apr,3,3.0
COUNTRY_PHARMACY_ID,R-0092,May,4,7.0
COUNTRY_PHARMACY_ID,R-0092,Jun,5,13.0
COUNTRY_PHARMACY_ID,R-0092,Jul,6,3.0
COUNTRY_PHARMACY_ID,R-0092,Aug,7,11.0
COUNTRY_PHARMACY_ID,R-0092,Sep,8,7.0
COUNTRY_PHARMACY_ID,R-0092,Oct,9,1.0
COUNTRY_PHARMACY_ID,R-0092,Nov,10,12.0
COUNTRY_PHARMACY_ID,R-0092,Dec,11,9.0
COUNTRY_PHARMACY_ID,R-0093,Feb,0,10.0
COUNTRY_PHARMACY_ID,R-0093,Apr,1,10.0
COUNTRY_PHARMACY_ID,R-0093,May,2,2.0
COUNTRY_PHARMACY_ID,R-0093,Jun,3,10.0
COUNTRY_PHARMACY_ID,R-0093,Aug,4,43.0
COUNTRY_PHARMACY_ID,R-0093,Sep,5,55.0
COUNTRY_PHARMACY_ID,R-0093,Oct,6,10.0
COUNTRY_PHARMACY_ID,R-0093,Nov,7,11.0
COUNTRY_PHARMACY_ID,R-0093,Dec,8,32.0
COUNTRY_PHARMACY_ID,R-0094,Jan,0,211.0
COUNTRY_PHARMACY_ID,R-0094,Feb,1,150.5
COUNTRY_PHARMACY_ID,R-0094,Mar,2,273.0
COUNTRY_PHARMACY_ID,R-0094,Apr,3,111.5
COUNTRY_PHARMACY_ID,R-0094,May,4,135.0
COUNTRY_PHARMACY_ID,R-0094,Jun,5,171.5
COUNTRY_PHARMACY_ID,R-0094,Jul,6,147.0
COUNTRY_PHARMACY_ID,R-0094,Aug,7,207.5
COUNTRY_PHARMACY_ID,R-0094,Sep,8,224.0
COUNTRY_PHARMACY_ID,R-0094,Oct,9,206.0
COUNTRY_PHARMACY_ID,R-0094,Nov,10,267.0
COUNTRY_PHARMACY_ID,R-0094,Dec,11,255.0
COUNTRY_PHARMACY_ID,R-0095,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-0095,Feb,1,3.0
COUNTRY_PHARMACY_ID,R-0095,Mar,2,2.0
COUNTRY_PHARMACY_ID,R-0095,Apr,3,1.0
COUNTRY_PHARMACY_ID,R-0095,May,4,2.0
COUNTRY_PHARMACY_ID,R-0095,Jun,5,1.0
COUNTRY_PHARMACY_ID,R-0095,Aug,6,3.0
COUNTRY_PHARMACY_ID,R-0095,Sep,7,1.0
COUNTRY_PHARMACY_ID,R-0096,Jan,0,4.0
COUNTRY_PHARMACY_ID,R-0096,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-0096,Mar,2,1.0
COUNTRY_PHARMACY_ID,R-0096,Apr,3,2.0
COUNTRY_PHARMACY_ID,R-0096,May,4,1.0
COUNTRY_PHARMACY_ID,R-0096,Jun,5,4.0
COUNTRY_PHARMACY_ID,R-0096,Aug,6,3.0
COUNTRY_PHARMACY_ID,R-0096,Oct,7,2.0
COUNTRY_PHARMACY_ID,R-0096,Dec,8,1.0
COUNTRY_PHARMACY_ID,R-0098,May,0,9.0
COUNTRY_PHARMACY_ID,R-0098,Jul,1,9.0
COUNTRY_PHARMACY_ID,R-0098,Aug,2,9.0
COUNTRY_PHARMACY_ID,R-0098,Sep,3,27.0
COUNTRY_PHARMACY_ID,R-0098,Nov,4,72.0
COUNTRY_PHARMACY_ID,R-0098,Dec,5,2.5
COUNTRY_PHARMACY_ID,R-0101,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-0101,Apr,1,1.0
COUNTRY_PHARMACY_ID,R-0101,Jun,2,4.0
COUNTRY_PHARMACY_ID,R-0101,Oct,3,1.0
COUNTRY_PHARMACY_ID,R-0101,Dec,4,14.0
COUNTRY_PHARMACY_ID,R-0102,Jan,0,43.0
COUNTRY_PHARMACY_ID,R-0102,Feb,1,25.0
COUNTRY_PHARMACY_ID,R-0102,Mar,2,1.0
COUNTRY_PHARMACY_ID,R-0102,Apr,3,46.0
COUNTRY_PHARMACY_ID,R-0102,May,4,37.0
COUNTRY_PHARMACY_ID,R-0102,Jun,5,20.0
COUNTRY_PHARMACY_ID,R-0102,Jul,6,35.0
COUNTRY_PHARMACY_ID,R-0102,Aug,7,15.0
COUNTRY_PHARMACY_ID,R-0102,Sep,8,15.0
COUNTRY_PHARMACY_ID,R-0102,Oct,9,31.0
COUNTRY_PHARMACY_ID,R-0102,Nov,10,20.0
COUNTRY_PHARMACY_ID,R-0102,Dec,11,15.0
COUNTRY_PHARMACY_ID,R-0107,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-0107,Feb,1,4.0
COUNTRY_PHARMACY_ID,R-0107,Mar,2,28.0
COUNTRY_PHARMACY_ID,R-0107,Apr,3,21.0
COUNTRY_PHARMACY_ID,R-0107,May,4,20.0
COUNTRY_PHARMACY_ID,R-0107,Jun,5,16.0
COUNTRY_PHARMACY_ID,R-0107,Jul,6,14.0
COUNTRY_PHARMACY_ID,R-0107,Aug,7,25.0
COUNTRY_PHARMACY_ID,R-0107,Sep,8,35.0
COUNTRY_PHARMACY_ID,R-0107,Oct,9,21.0
COUNTRY_PHARMACY_ID,R-0107,Nov,10,69.0
COUNTRY_PHARMACY_ID,R-0107,Dec,11,30.0
COUNTRY_PHARMACY_ID,R-0108,Jan,0,15.0
COUNTRY_PHARMACY_ID,R-0108,Apr,1,3.0
COUNTRY_PHARMACY_ID,R-0108,May,2,6.0
COUNTRY_PHARMACY_ID,R-0108,Jun,3,3.0
COUNTRY_PHARMACY_ID,R-0108,Jul,4,4.0
COUNTRY_PHARMACY_ID,R-0108,Aug,5,17.0
COUNTRY_PHARMACY_ID,R-0108,Sep,6,6.0
COUNTRY_PHARMACY_ID,R-0108,Oct,7,18.0
COUNTRY_PHARMACY_ID,R-0108,Nov,8,1.0
COUNTRY_PHARMACY_ID,R-0109,May,0,30.0
COUNTRY_PHARMACY_ID,R-0109,Jun,1,115.0
COUNTRY_PHARMACY_ID,R-0109,Jul,2,84.0
COUNTRY_PHARMACY_ID,R-0109,Aug,3,51.0
COUNTRY_PHARMACY_ID,R-0109,Sep,4,53.0
COUNTRY_PHARMACY_ID,R-0109,Oct,5,26.0
COUNTRY_PHARMACY_ID,R-0109,Nov,6,38.0
COUNTRY_PHARMACY_ID,R-0109,Dec,7,19.0
COUNTRY_PHARMACY_ID,R-0111,Feb,0,5.0
COUNTRY_PHARMACY_ID,R-0111,Mar,1,10.5
COUNTRY_PHARMACY_ID,R-0111,Jul,2,360.0
COUNTRY_PHARMACY_ID,R-0117,Jan,0,4.0
COUNTRY_PHARMACY_ID,R-0117,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-0117,Apr,2,3.0
COUNTRY_PHARMACY_ID,R-0117,May,3,3.0
COUNTRY_PHARMACY_ID,R-0117,Jun,4,3.0
COUNTRY_PHARMACY_ID,R-0117,Jul,5,5.0
COUNTRY_PHARMACY_ID,R-0117,Aug,6,3.0
COUNTRY_PHARMACY_ID,R-0117,Sep,7,4.0
COUNTRY_PHARMACY_ID,R-0117,Oct,8,9.0
COUNTRY_PHARMACY_ID,R-0117,Nov,9,3.0
COUNTRY_PHARMACY_ID,R-0117,Dec,10,2.0
COUNTRY_PHARMACY_ID,R-0118,Jan,0,19.0
COUNTRY_PHARMACY_ID,R-0118,Feb,1,18.0
COUNTRY_PHARMACY_ID,R-0118,Mar,2,15.0
COUNTRY_PHARMACY_ID,R-0118,Apr,3,12.0
COUNTRY_PHARMACY_ID,R-0118,May,4,16.0
COUNTRY_PHARMACY_ID,R-0118,Jun,5,21.0
COUNTRY_PHARMACY_ID,R-0118,Jul,6,12.0
COUNTRY_PHARMACY_ID,R-0118,Aug,7,12.0
COUNTRY_PHARMACY_ID,R-0118,Sep,8,17.0
COUNTRY_PHARMACY_ID,R-0118,Oct,9,23.0
COUNTRY_PHARMACY_ID,R-0118,Nov,10,10.0
COUNTRY_PHARMACY_ID,R-0118,Dec,11,6.0
COUNTRY_PHARMACY_ID,R-0123,Mar,0,11.0
COUNTRY_PHARMACY_ID,R-0123,Sep,1,30.0
COUNTRY_PHARMACY_ID,R-0123,Oct,2,20.0
COUNTRY_PHARMACY_ID,R-0123,Nov,3,32.0
COUNTRY_PHARMACY_ID,R-0124,Mar,0,3.0
COUNTRY_PHARMACY_ID,R-0124,Apr,1,33.0
COUNTRY_PHARMACY_ID,R-0124,May,2,3.0
COUNTRY_PHARMACY_ID,R-0124,Jun,3,63.0
COUNTRY_PHARMACY_ID,R-0124,Jul,4,110.0
COUNTRY_PHARMACY_ID,R-0124,Aug,5,75.0
COUNTRY_PHARMACY_ID,R-0124,Sep,6,73.0
COUNTRY_PHARMACY_ID,R-0124,Oct,7,71.0
COUNTRY_PHARMACY_ID,R-0124,Nov,8,114.0
COUNTRY_PHARMACY_ID,R-0124,Dec,9,89.0
COUNTRY_PHARMACY_ID,R-0125,Jan,0,20.0
COUNTRY_PHARMACY_ID,R-0125,Mar,1,1.0
COUNTRY_PHARMACY_ID,R-0125,Apr,2,3.0
COUNTRY_PHARMACY_ID,R-0125,Jun,3,20.0
COUNTRY_PHARMACY_ID,R-0125,Oct,4,3.0
COUNTRY_PHARMACY_ID,R-0126,Jan,0,8.0
COUNTRY_PHARMACY_ID,R-0126,Mar,1,12.0
COUNTRY_PHARMACY_ID,R-0126,Aug,2,22.0
COUNTRY_PHARMACY_ID,R-0126,Oct,3,10.0
COUNTRY_PHARMACY_ID,R-0126,Dec,4,30.0
COUNTRY_PHARMACY_ID,R-0127,Jan,0,20.0
COUNTRY_PHARMACY_ID,R-0127,Feb,1,10.0
COUNTRY_PHARMACY_ID,R-0127,Aug,2,5.0
COUNTRY_PHARMACY_ID,R-0128,Mar,0,7.0
COUNTRY_PHARMACY_ID,R-0128,May,1,10.0
COUNTRY_PHARMACY_ID,R-0128,Jun,2,13.0
COUNTRY_PHARMACY_ID,R-0128,Jul,3,1.0
COUNTRY_PHARMACY_ID,R-0128,Aug,4,5.0
COUNTRY_PHARMACY_ID,R-0128,Sep,5,15.0
COUNTRY_PHARMACY_ID,R-0128,Oct,6,48.0
COUNTRY_PHARMACY_ID,R-0128,Nov,7,35.0
COUNTRY_PHARMACY_ID,R-0128,Dec,8,48.0
COUNTRY_PHARMACY_ID,R-0129,May,0,45.0
COUNTRY_PHARMACY_ID,R-0129,Jun,1,2.0
COUNTRY_PHARMACY_ID,R-0129,Jul,2,14.0
COUNTRY_PHARMACY_ID,R-0129,Aug,3,47.0
COUNTRY_PHARMACY_ID,R-0129,Sep,4,42.0
COUNTRY_PHARMACY_ID,R-0129,Oct,5,16.0
COUNTRY_PHARMACY_ID,R-0129,Nov,6,16.0
COUNTRY_PHARMACY_ID,R-0129,Dec,7,20.0
COUNTRY_PHARMACY_ID,R-0130,Oct,0,11.0
COUNTRY_PHARMACY_ID,R-0130,Nov,1,28.0
COUNTRY_PHARMACY_ID,R-0134,Jan,0,3.0
COUNTRY_PHARMACY_ID,R-0134,Feb,1,10.0
COUNTRY_PHARMACY_ID,R-0134,Mar,2,13.0
COUNTRY_PHARMACY_ID,R-0134,Apr,3,34.0
COUNTRY_PHARMACY_ID,R-0134,May,4,13.0
COUNTRY_PHARMACY_ID,R-0134,Oct,5,9.0
COUNTRY_PHARMACY_ID,R-0137,Jan,0,1405.0
COUNTRY_PHARMACY_ID,R-0137,Feb,1,3217.0
COUNTRY_PHARMACY_ID,R-0137,Mar,2,3018.0
COUNTRY_PHARMACY_ID,R-0137,Apr,3,1093.0
COUNTRY_PHARMACY_ID,R-0137,May,4,836.0
COUNTRY_PHARMACY_ID,R-0137,Jun,5,852.0
COUNTRY_PHARMACY_ID,R-0137,Jul,6,970.0
COUNTRY_PHARMACY_ID,R-0137,Aug,7,547.0
COUNTRY_PHARMACY_ID,R-0137,Sep,8,4477.0
COUNTRY_PHARMACY_ID,R-0137,Oct,9,37.0
COUNTRY_PHARMACY_ID,R-0137,Nov,10,3601.0
COUNTRY_PHARMACY_ID,R-0137,Dec,11,18.0
COUNTRY_PHARMACY_ID,R-0139,Jan,0,36.0
COUNTRY_PHARMACY_ID,R-0139,Feb,1,70.0
COUNTRY_PHARMACY_ID,R-0139,Mar,2,37.0
COUNTRY_PHARMACY_ID,R-0139,Apr,3,7.0
COUNTRY_PHARMACY_ID,R-0139,May,4,33.0
COUNTRY_PHARMACY_ID,R-0139,Jun,5,30.0
COUNTRY_PHARMACY_ID,R-0139,Jul,6,40.0
COUNTRY_PHARMACY_ID,R-0139,Aug,7,33.0
COUNTRY_PHARMACY_ID,R-0139,Oct,8,30.0
COUNTRY_PHARMACY_ID,R-0139,Dec,9,30.0
COUNTRY_PHARMACY_ID,R-0141,Jun,0,8.0
COUNTRY_PHARMACY_ID,R-0141,Jul,1,6.0
COUNTRY_PHARMACY_ID,R-0141,Aug,2,9.0
COUNTRY_PHARMACY_ID,R-0141,Nov,3,9.0
COUNTRY_PHARMACY_ID,R-0141,Dec,4,3.0
COUNTRY_PHARMACY_ID,R-0142,Feb,0,16.0
COUNTRY_PHARMACY_ID,R-0142,Mar,1,6.0
COUNTRY_PHARMACY_ID,R-0142,Oct,2,7.0
COUNTRY_PHARMACY_ID,R-0142,Nov,3,3.0
COUNTRY_PHARMACY_ID,R-0143,Jan,0,10.0
COUNTRY_PHARMACY_ID,R-0143,Apr,1,93.0
COUNTRY_PHARMACY_ID,R-0143,May,2,235.0
COUNTRY_PHARMACY_ID,R-0143,Jun,3,3.0
COUNTRY_PHARMACY_ID,R-0143,Aug,4,3.0
COUNTRY_PHARMACY_ID,R-0143,Sep,5,1.0
COUNTRY_PHARMACY_ID,R-0143,Nov,6,1.0
COUNTRY_PHARMACY_ID,R-0143,Dec,7,3.0
COUNTRY_PHARMACY_ID,R-0147,Jan,0,16.0
COUNTRY_PHARMACY_ID,R-0147,Sep,1,1087.0
COUNTRY_PHARMACY_ID,R-0150,Sep,0,45.0
COUNTRY_PHARMACY_ID,R-0151,Jan,0,1.0
COUNTRY_PHARMACY_ID,R-0151,Feb,1,1.0
COUNTRY_PHARMACY_ID,R-0151,Apr,2,1.0
COUNTRY_PHARMACY_ID,R-0153,Apr,0,10.0
COUNTRY_PHARMACY_ID,R-0153,May,1,1.0
COUNTRY_PHARMACY_ID,R-0153,Jun,2,1.0
COUNTRY_PHARMACY_ID,R-0153,Aug,3,12.0
COUNTRY_PHARMACY_ID,R-0153,Nov,4,6.0
COUNTRY_PHARMACY_ID,R-0154,Feb,0,4.0
COUNTRY_PHARMACY_ID,R-0154,Mar,1,16.0
COUNTRY_PHARMACY_ID,R-0154,Apr,2,6.0
COUNTRY_PHARMACY_ID,R-0154,May,3,10.0
COUNTRY_PHARMACY_ID,R-0154,Jun,4,21.0
COUNTRY_PHARMACY_ID,R-0154,Jul,5,32.0
COUNTRY_PHARMACY_ID,R-0154,Aug,6,14.0
COUNTRY_PHARMACY_ID,R-0154,Sep,7,19.0
COUNTRY_PHARMACY_ID,R-0154,Oct,8,22.0
COUNTRY_PHARMACY_ID,R-0154,Nov,9,23.0
COUNTRY_PHARMACY_ID,R-0154,Dec,10,29.0
COUNTRY_PHARMACY_ID,R-0159,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-0161,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-0168,Jan,0,135.0
COUNTRY_PHARMACY_ID,R-0168,Feb,1,125.0
COUNTRY_PHARMACY_ID,R-0168,Mar,2,105.0
COUNTRY_PHARMACY_ID,R-0168,Apr,3,106.0
COUNTRY_PHARMACY_ID,R-0168,May,4,90.0
COUNTRY_PHARMACY_ID,R-0168,Jun,5,117.0
COUNTRY_PHARMACY_ID,R-0168,Jul,6,113.0
COUNTRY_PHARMACY_ID,R-0168,Aug,7,89.0
COUNTRY_PHARMACY_ID,R-0168,Sep,8,88.0
COUNTRY_PHARMACY_ID,R-0168,Oct,9,88.0
COUNTRY_PHARMACY_ID,R-0168,Nov,10,103.0
COUNTRY_PHARMACY_ID,R-0168,Dec,11,134.0
COUNTRY_PHARMACY_ID,R-0169,Jan,0,13.0
COUNTRY_PHARMACY_ID,R-0169,Feb,1,25.0
COUNTRY_PHARMACY_ID,R-0169,Mar,2,10.0
COUNTRY_PHARMACY_ID,R-0169,May,3,2.0
COUNTRY_PHARMACY_ID,R-0169,Oct,4,4.0
COUNTRY_PHARMACY_ID,R-0172,Mar,0,1.0
COUNTRY_PHARMACY_ID,R-0175,Mar,0,12000.0
COUNTRY_PHARMACY_ID,R-0176,Jan,0,403.0
COUNTRY_PHARMACY_ID,R-0176,Feb,1,258.0
COUNTRY_PHARMACY_ID,R-0176,Mar,2,349.0
COUNTRY_PHARMACY_ID,R-0176,Apr,3,158.0
COUNTRY_PHARMACY_ID,R-0176,May,4,175.0
COUNTRY_PHARMACY_ID,R-0176,Jun,5,221.0
COUNTRY_PHARMACY_ID,R-0176,Jul,6,137.0
COUNTRY_PHARMACY_ID,R-0176,Aug,7,308.0
COUNTRY_PHARMACY_ID,R-0176,Sep,8,277.0
COUNTRY_PHARMACY_ID,R-0176,Oct,9,237.3
COUNTRY_PHARMACY_ID,R-0176,Nov,10,247.0
COUNTRY_PHARMACY_ID,R-0176,Dec,11,119.0
COUNTRY_PHARMACY_ID,R-0177,Jan,0,75.0
COUNTRY_PHARMACY_ID,R-0177,Feb,1,75.0
COUNTRY_PHARMACY_ID,R-0177,Mar,2,25.0
COUNTRY_PHARMACY_ID,R-0177,Apr,3,95.0
COUNTRY_PHARMACY_ID,R-0177,May,4,41.0
COUNTRY_PHARMACY_ID,R-0177,Jun,5,51.0
COUNTRY_PHARMACY_ID,R-0177,Jul,6,70.0
COUNTRY_PHARMACY_ID,R-0177,Aug,7,10.0
COUNTRY_PHARMACY_ID,R-0177,Sep,8,23.0
COUNTRY_PHARMACY_ID,R-0177,Oct,9,126.0
COUNTRY_PHARMACY_ID,R-0177,Nov,10,73.0
COUNTRY_PHARMACY_ID,R-0177,Dec,11,90.0
COUNTRY_PHARMACY_ID,R-0190,Apr,0,1.0
COUNTRY_PHARMACY_ID,R-0190,May,1,1.0
COUNTRY_PHARMACY_ID,R-0192,Jan,0,20.0
COUNTRY_PHARMACY_ID,R-0192,Feb,1,30.0
COUNTRY_PHARMACY_ID,R-0192,Mar,2,20.0
COUNTRY_PHARMACY_ID,R-0192,Apr,3,10.0
COUNTRY_PHARMACY_ID,R-0192,May,4,30.0
COUNTRY_PHARMACY_ID,R-0192,Jun,5,6.0
COUNTRY_PHARMACY_ID,R-0192,Jul,6,18.0
COUNTRY_PHARMACY_ID,R-0192,Aug,7,20.0
COUNTRY_PHARMACY_ID,R-0192,Sep,8,20.0
COUNTRY_PHARMACY_ID,R-0192,Oct,9,10.0
COUNTRY_PHARMACY_ID,R-0192,Nov,10,18.0
COUNTRY_PHARMACY_ID,R-0192,Dec,11,13.0
COUNTRY_PHARMACY_ID,R-0194,Jan,0,11.0
COUNTRY_PHARMACY_ID,R-0194,Feb,1,17.0
COUNTRY_PHARMACY_ID,R-0194,Mar,2,17.0
COUNTRY_PHARMACY_ID,R-0194,Apr,3,12.0
COUNTRY_PHARMACY_ID,R-0194,May,4,18.0
COUNTRY_PHARMACY_ID,R-0194,Jun,5,11.0
COUNTRY_PHARMACY_ID,R-0194,Jul,6,6.0
COUNTRY_PHARMACY_ID,R-0194,Aug,7,14.0
COUNTRY_PHARMACY_ID,R-0194,Sep,8,7.0
COUNTRY_PHARMACY_ID,R-0194,Oct,9,8.0
COUNTRY_PHARMACY_ID,R-0194,Nov,10,5.0
COUNTRY_PHARMACY_ID,R-0194,Dec,11,6.0
COUNTRY_PHARMACY_ID,R-0196,Jul,0,27.0
COUNTRY_PHARMACY_ID,R-0196,Aug,1,2.0
COUNTRY_PHARMACY_ID,R-0198,Mar,0,143.0
COUNTRY_PHARMACY_ID,R-0198,Apr,1,458.0
COUNTRY_PHARMACY_ID,R-0198,May,2,1912.0
COUNTRY_PHARMACY_ID,R-0198,Jun,3,176.0
COUNTRY_PHARMACY_ID,R-0198,Jul,4,140.0
COUNTRY_PHARMACY_ID,R-0198,Aug,5,77.0
COUNTRY_PHARMACY_ID,R-0198,Sep,6,285.0
COUNTRY_PHARMACY_ID,R-0198,Oct,7,179.0
COUNTRY_PHARMACY_ID,R-0198,Nov,8,55.0
COUNTRY_PHARMACY_ID,R-0198,Dec,9,20.0
COUNTRY_PHARMACY_ID,R-0206,Jun,0,144.0
COUNTRY_PHARMACY_ID,R-0206,Sep,1,90.0
COUNTRY_PHARMACY_ID,R-0206,Dec,2,90.0
COUNTRY_PHARMACY_ID,R-0212,May,0,9.0
COUNTRY_PHARMACY_ID,R-0212,Jun,1,12.0
COUNTRY_PHARMACY_ID,R-0213,Jan,0,143.0
COUNTRY_PHARMACY_ID,R-0213,Feb,1,122.0
COUNTRY_PHARMACY_ID,R-0213,Mar,2,125.0
COUNTRY_PHARMACY_ID,R-0213,Apr,3,64.0
COUNTRY_PHARMACY_ID,R-0213,May,4,72.0
COUNTRY_PHARMACY_ID,R-0213,Jun,5,109.0
COUNTRY_PHARMACY_ID,R-0213,Jul,6,23.0
COUNTRY_PHARMACY_ID,R-0213,Aug,7,95.0
COUNTRY_PHARMACY_ID,R-0213,Sep,8,167.0
COUNTRY_PHARMACY_ID,R-0213,Oct,9,62.0
COUNTRY_PHARMACY_ID,R-0213,Nov,10,63.0
COUNTRY_PHARMACY_ID,R-0213,Dec,11,49.0
COUNTRY_PHARMACY_ID,R-0216,Feb,0,1.0
COUNTRY_PHARMACY_ID,R-0216,Mar,1,2.0
COUNTRY_PHARMACY_ID,R-0216,Apr,2,3.0
COUNTRY_PHARMACY_ID,R-0216,May,3,7.0
COUNTRY_PHARMACY_ID,R-0216,Jun,4,4.0
COUNTRY_PHARMACY_ID,R-0216,Jul,5,8.0
COUNTRY_PHARMACY_ID,R-0216,Aug,6,6.0
COUNTRY_PHARMACY_ID,R-0216,Sep,7,15.0
COUNTRY_PHARMACY_ID,R-0216,Oct,8,7.0
COUNTRY_PHARMACY_ID,R-0216,Nov,9,6.0
COUNTRY_PHARMACY_ID,R-0216,Dec,10,6.0
COUNTRY_PHARMACY_ID,R-0219,Jan,0,2.0
COUNTRY_PHARMACY_ID,R-0219,Feb,1,6.0
COUNTRY_PHARMACY_ID,R-0219,Mar,2,1.0
COUNTRY_PHARMACY_ID,R-0219,May,3,2.0
COUNTRY_PHARMACY_ID,R-0219,Jul,4,3.0
COUNTRY_PHARMACY_ID,R-0219,Aug,5,3.0
COUNTRY_PHARMACY_ID,R-0219,Oct,6,3.0
COUNTRY_PHARMACY_ID,R-0221,Mar,0,10.0
COUNTRY_PHARMACY_ID,R-0221,Jul,1,1.0
COUNTRY_PHARMACY_ID,R-0221,Oct,2,7.0
COUNTRY_PHARMACY_ID,R-0223,Jan,0,7.0
COUNTRY_PHARMACY_ID,R-0223,Feb,1,3.0
COUNTRY_PHARMACY_ID,R-0223,Mar,2,8.0
COUNTRY_PHARMACY_ID,R-0223,Apr,3,2.0
COUNTRY_PHARMACY_ID,R-0223,May,4,4.0
COUNTRY_PHARMACY_ID,R-0223,Jun,5,3.0
COUNTRY_PHARMACY_ID,R-0223,Jul,6,9.0
COUNTRY_PHARMACY_ID,R-0223,Aug,7,5.0
COUNTRY_PHARMACY_ID,R-0223,Sep,8,6.0
COUNTRY_PHARMACY_ID,R-0223,Oct,9,3.0
COUNTRY_PHARMACY_ID,R-0223,Dec,10,5.0
COUNTRY_PHARMACY_ID,R-0224,Jan,0,59.0
COUNTRY_PHARMACY_ID,R-0224,Feb,1,36.0
COUNTRY_PHARMACY_ID,R-0224,Mar,2,71.0
COUNTRY_PHARMACY_ID,R-0224,Apr,3,15.0
COUNTRY_PHARMACY_ID,R-0224,May,4,12.0
COUNTRY_PHARMACY_ID,R-0224,Jun,5,20.0
