country,brand_name,ther_area,hospital_rate,main_package,biological,small_molecule
COUNTRY_PHARMACY_ID,R-1894,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1895,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1896,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1897,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1898,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1899,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1900,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1901,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1902,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1903,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1904,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1905,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1906,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1907,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1908,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1909,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1910,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1911,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1912,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1913,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1914,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1915,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1916,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1917,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1918,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1919,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1920,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1921,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1922,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1923,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1924,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1925,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1926,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1927,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1928,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1929,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1930,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1931,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1932,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1933,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1934,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1935,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1936,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1937,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1938,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1939,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1940,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1941,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1942,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1943,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1944,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1945,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1946,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1947,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1948,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1949,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1950,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1951,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1952,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1953,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1954,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1955,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1956,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1957,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1958,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1959,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1960,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1961,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1962,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1963,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1964,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1965,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1966,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1967,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1968,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1969,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1970,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1971,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1972,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1973,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1974,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1975,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1976,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1977,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1978,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1979,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1980,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1981,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-1982,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1983,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1984,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1985,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1986,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1987,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1988,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1989,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1990,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1991,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1992,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1993,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1994,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1995,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1996,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1997,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-1998,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-1999,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2000,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2001,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2002,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2003,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2004,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2005,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2006,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2007,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2008,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2009,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2010,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2011,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2012,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2013,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2014,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2015,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2016,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2017,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2018,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2019,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2020,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2021,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2022,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2023,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2024,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2025,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2026,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2027,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2028,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2029,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2030,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2031,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2032,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2033,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2034,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2035,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2036,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2037,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2038,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2039,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2040,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2041,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2042,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2043,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2044,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2045,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2046,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2047,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2048,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2049,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2050,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2051,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2052,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2053,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2054,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2055,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2056,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2057,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2058,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2059,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2060,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2061,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2062,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2063,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2064,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2065,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2066,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2067,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2068,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2069,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2070,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2071,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2072,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2073,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2074,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2075,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2076,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2077,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2078,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2079,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2080,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2081,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2082,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2083,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2084,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2085,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2086,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2087,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2088,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2089,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2090,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2091,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2092,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2093,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2094,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2095,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2096,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2097,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2098,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2099,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2100,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2101,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2102,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2103,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2104,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2105,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2106,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2107,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2108,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2109,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2110,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2111,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2112,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2113,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2114,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2115,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2116,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2117,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2118,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2119,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2120,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2121,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2122,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2123,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2124,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2125,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2126,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2127,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2128,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2129,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2130,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2131,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2132,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2133,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2134,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2135,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2136,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2137,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2138,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2139,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2140,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2141,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2142,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2143,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2144,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2145,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2146,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2147,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2148,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2149,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2150,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2151,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2152,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2153,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2154,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2155,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2156,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2157,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2158,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2159,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2160,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2161,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2162,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2163,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2164,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2165,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2166,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2167,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2168,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2169,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2170,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2171,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2172,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2173,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2174,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2175,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2176,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2177,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2178,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2179,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2180,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2181,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2182,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2183,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2184,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2185,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2186,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2187,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2188,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2189,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2190,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2191,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2192,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2193,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2194,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2195,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2196,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2197,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2198,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2199,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2200,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2201,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2202,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2203,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2204,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2205,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2206,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2207,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2208,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2209,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2210,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2211,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2212,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2213,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2214,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2215,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2216,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2217,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2218,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2219,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2220,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2221,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2222,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2223,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2224,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2225,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2226,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2227,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2228,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2229,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2230,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2231,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2232,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2233,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2234,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2235,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2236,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2237,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2238,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2239,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2240,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2241,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2242,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2243,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2244,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2245,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2246,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2247,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2248,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2249,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2250,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2251,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2252,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2253,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2254,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2255,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2256,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2257,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2258,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2259,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2260,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2261,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2262,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2263,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2264,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2265,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2266,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2267,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2268,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2269,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2270,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2271,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2272,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2273,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2274,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2275,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2276,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2277,P-000,,INJECTION,False,True
COUNTRY_PHARMACY_ID,R-2278,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2279,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2280,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2281,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2282,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2283,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2284,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2285,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2286,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2287,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2288,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2289,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2290,P-000,,Others,False,True
COUNTRY_PHARMACY_ID,R-2291,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2292,P-000,,PILL,False,True
COUNTRY_PHARMACY_ID,R-2293,P-000,,INJECTION,False,True
