2025-11-29 17:05:12,107 - __main__ - INFO - Starting experiment: 2025-11-29_17-05_arihow_scenario2
2025-11-29 17:05:12,155 - __main__ - INFO - Config snapshot saved to /Users/armanfeili/code/New Projects/novartis_datathon_2025/artifacts/2025-11-29_17-05_arihow_scenario2/configs (hash: 3afb31a0)
2025-11-29 17:05:12,155 - __main__ - INFO - Config hash: 3afb31a0
2025-11-29 17:05:12,176 - src.utils - INFO - [Load features (cached)] starting...
2025-11-29 17:05:12,176 - src.utils - INFO - [Load cached features for train S2 train] starting...
2025-11-29 17:05:12,176 - src.features - INFO - Loading cached features from /Users/armanfeili/code/New Projects/novartis_datathon_2025/data/processed/features_train_s2_train.parquet
2025-11-29 17:05:12,264 - src.features - INFO - Loaded X: (35154, 99), y: 35154
2025-11-29 17:05:12,264 - src.utils - INFO - [Load cached features for train S2 train] done in 0.088s
2025-11-29 17:05:12,280 - src.utils - INFO - [Load cached train panel] starting...
2025-11-29 17:05:12,281 - src.data - INFO - Loading cached panel from /Users/armanfeili/code/New Projects/novartis_datathon_2025/data/interim/panel_train.parquet
2025-11-29 17:05:12,297 - src.data - INFO - Loaded 93,744 rows, 19 columns
2025-11-29 17:05:12,297 - src.utils - INFO - [Load cached train panel] done in 0.017s
2025-11-29 17:05:12,299 - src.utils - INFO - [Load features (cached)] done in 0.122s
2025-11-29 17:05:12,300 - src.utils - INFO - [Create validation split] starting...
2025-11-29 17:05:12,325 - src.validation - WARNING - Grouping 1 rare stratification classes (< 195 series) into 'OTHER'
2025-11-29 17:05:12,424 - src.validation - INFO - Train series: 1562, Val series: 391
2025-11-29 17:05:12,424 - src.validation - INFO - Train rows: 28,116, Val rows: 7,038
2025-11-29 17:05:12,426 - src.validation - INFO - Train bucket distribution:
bucket
2    0.933419
1    0.066581
2025-11-29 17:05:12,427 - src.validation - INFO - Val bucket distribution:
bucket
2    0.933504
1    0.066496
2025-11-29 17:05:12,427 - src.utils - INFO - [Create validation split] done in 0.127s
2025-11-29 17:05:12,459 - __main__ - INFO - Features: 101 columns
2025-11-29 17:05:12,459 - __main__ - INFO - Meta: 9 columns
2025-11-29 17:05:12,467 - __main__ - INFO - Features: 101 columns
2025-11-29 17:05:12,467 - __main__ - INFO - Meta: 9 columns
2025-11-29 17:05:12,620 - __main__ - INFO - Sample weights - min: 0.63, max: 3.13, mean: 1.00
2025-11-29 17:06:20,899 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_A2CF') not in fitted models, using fallback
2025-11-29 17:06:20,902 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_AC8E') not in fitted models, using fallback
2025-11-29 17:06:20,905 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_B137') not in fitted models, using fallback
2025-11-29 17:06:20,908 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_B14B') not in fitted models, using fallback
2025-11-29 17:06:20,912 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_BC62') not in fitted models, using fallback
2025-11-29 17:06:20,916 - src.models.arihow - WARNING - Brand ('COUNTRY_EA71', 'BRAND_F62A') not in fitted models, using fallback
2025-11-29 17:06:20,919 - src.models.arihow - WARNING - Brand ('COUNTRY_EF33', 'BRAND_20BB') not in fitted models, using fallback
2025-11-29 17:06:20,922 - src.models.arihow - WARNING - Brand ('COUNTRY_EF33', 'BRAND_7CFC') not in fitted models, using fallback
2025-11-29 17:06:20,927 - src.models.arihow - WARNING - Brand ('COUNTRY_EF33', 'BRAND_ED76') not in fitted models, using fallback
2025-11-29 17:06:20,930 - src.models.arihow - WARNING - Brand ('COUNTRY_EF33', 'BRAND_F823') not in fitted models, using fallback
2025-11-29 17:06:20,934 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_09B1') not in fitted models, using fallback
2025-11-29 17:06:20,937 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_0E75') not in fitted models, using fallback
2025-11-29 17:06:20,941 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_1505') not in fitted models, using fallback
2025-11-29 17:06:20,945 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_1A08') not in fitted models, using fallback
2025-11-29 17:06:20,949 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_25E3') not in fitted models, using fallback
2025-11-29 17:06:20,952 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_26BF') not in fitted models, using fallback
2025-11-29 17:06:20,955 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_3A8E') not in fitted models, using fallback
2025-11-29 17:06:20,958 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_3E0C') not in fitted models, using fallback
2025-11-29 17:06:20,962 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_40F3') not in fitted models, using fallback
2025-11-29 17:06:20,965 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_6463') not in fitted models, using fallback
2025-11-29 17:06:20,968 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_922E') not in fitted models, using fallback
2025-11-29 17:06:20,971 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_953D') not in fitted models, using fallback
2025-11-29 17:06:20,974 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_BDE9') not in fitted models, using fallback
2025-11-29 17:06:20,978 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_CA2D') not in fitted models, using fallback
2025-11-29 17:06:20,982 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_D064') not in fitted models, using fallback
2025-11-29 17:06:20,985 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_D069') not in fitted models, using fallback
2025-11-29 17:06:20,988 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_E170') not in fitted models, using fallback
2025-11-29 17:06:20,992 - src.models.arihow - WARNING - Brand ('COUNTRY_F75D', 'BRAND_E356') not in fitted models, using fallback
2025-11-29 17:06:20,995 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_0997') not in fitted models, using fallback
2025-11-29 17:06:20,999 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_1147') not in fitted models, using fallback
2025-11-29 17:06:21,002 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_41B7') not in fitted models, using fallback
2025-11-29 17:06:21,005 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_467B') not in fitted models, using fallback
2025-11-29 17:06:21,009 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_6299') not in fitted models, using fallback
2025-11-29 17:06:21,013 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_CF7C') not in fitted models, using fallback
2025-11-29 17:06:21,016 - src.models.arihow - WARNING - Brand ('COUNTRY_FA79', 'BRAND_F22A') not in fitted models, using fallback
2025-11-29 17:06:22,072 - __main__ - INFO - Validation metrics: Official=0.8350, RMSE=0.6306, MAE=0.5549
2025-11-29 17:06:22,086 - __main__ - INFO - Training time: 66.41 seconds
2025-11-29 17:07:07,910 - __main__ - INFO - Model saved to /Users/armanfeili/code/New Projects/novartis_datathon_2025/artifacts/2025-11-29_17-05_arihow_scenario2/model_2.bin
2025-11-29 17:07:07,918 - __main__ - INFO - Experiment 2025-11-29_17-05_arihow_scenario2 completed. Artifacts saved to /Users/armanfeili/code/New Projects/novartis_datathon_2025/artifacts/2025-11-29_17-05_arihow_scenario2
